departamento,codigodanedepartamento,municipio,codigodanemunicipio,tipoarea,sitio,ano,mes,rangoedad,grupoetnico,condicion,estado,genero,latitudcabecera,longitudcabecera,tipoevento,Ubicación,Actividad
CHOCO,27,RIOSUCIO,27615,Rural,Sin informacin,2012,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.654444444444445,-77.30305555555556,Sin informacion,7654444444444445 7730305555555556,Fuerza pblica
BOLIVAR,13,EL CARMEN DE BOLVAR,13244,Rural,Corregimiento Guamanga,2005,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,9.685015,-75.122094,Sin informacion,9685015 75122094,Fuerza pblica
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,Vereda San Luis,2009,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.436111111111112,-73.11888888888889,Sin informacion,8436111111111112 7311888888888889,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Santo Domingo,2009,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.401388888888889,-75.36583333333333,Sin informacion,7401388888888889 7536583333333333,Fuerza pblica
META,50,VISTAHERMOSA,50711,Rural,Vereda La Horqueta,2006,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.182,-73.85,Sin informacion,3182 7385,Fuerza pblica
ANTIOQUIA,5,COCORN,5197,Rural,Sin informacin,2006,3,Mayor de 18 aos,No,Civil,Hombre,Herido,5.99289,-75.13089,Sin informacion,599289 7513089,Sin Informacin
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda Bajo Ingls,2006,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.237,-75.825,Sin informacion,7237 75825,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Quebrada Rayo,2009,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.423333333333333,-75.46138888888889,Sin informacion,7423333333333333 7546138888888889,Fuerza pblica
NORTE DE SANTANDER,54,BREGO,54003,Rural,Vereda Alto Miraflores,2006,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.242778,-73.040833,Sin informacion,8242778 73040833,Fuerza pblica
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Sin informacin,2011,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.444166666666667,-75.94888888888889,Campo,7444166666666667 7594888888888889,Fuerza pblica
NORTE DE SANTANDER,54,SAN CALIXTO,54670,Rural,Vereda La Estrella,2006,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.40555555555556,-73.2533333333333,Sin informacion,840555555555556 732533333333333,Fuerza pblica
ANTIOQUIA,5,SAN LUIS,5660,Rural,Vereda La Comoda,2004,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.951944,-74.988333,Sin informacion,5951944 74988333,Fuerza pblica
ARAUCA,81,TAME,81794,Rural,Vereda El Plato,2002,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.461209,-71.730855,Sin informacion,6461209 71730855,Fuerza pblica
ARAUCA,81,TAME,81794,Rural,Vereda Mundo Nuevo,2008,11,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.218055555555556,-72.09666666666666,Sin informacion,6218055555555556 7209666666666666,Fuerza pblica
CALDAS,17,PENSILVANIA,17541,Rural,Sin informacin,2007,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.38677906085,-75.1638462857,Sin informacion,538677906085 751638462857,Fuerza pblica
BOLIVAR,13,ARENAL,13042,Rural,Vereda Mina Proyecto,2009,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.325833333333334,-74.16,Caminos,8325833333333334 7416,Fuerza pblica
ANTIOQUIA,5,CARMEN DE VIBORAL,5148,Rural,Vereda La Honda,2005,10,Mayor de 18 aos,No,Civil,Hombre,Herido,5.92206847891,-75.2701953336,Sin informacion,592206847891 752701953336,Pasando estando cerca
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sin informacin,2006,6,Mayor de 18 aos,No,Civil,Hombre,Herido,5.94983,-75.05228,Sin informacion,594983 7505228,Sin Informacin
ANTIOQUIA,5,SAN FRANCISCO,5652,Rural,Sin informacin,2006,6,Mayor de 18 aos,No,Civil,Hombre,Herido,5.94983,-75.05228,Sin informacion,594983 7505228,Sin Informacin
CUNDINAMARCA,25,LA PALMA,25394,Rural,El Alto  Vereda El Boqueron,2003,1,Mayor de 18 aos,No,Civil,Hombre,Herido,5.29446555555556,-74.4418166666667,Sin informacion,529446555555556 744418166666667,Agricultura
ANTIOQUIA,5,DABEIBA,5234,Rural,Vereda Cuchilln,2014,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.0938888888888885,-76.03888888888889,Sin informacion,70938888888888885 7603888888888889,Fuerza pblica
META,50,URIBE,50370,Rural,Vereda Papaneme,2014,7,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.32888888888889,-74.51,Sin informacion,332888888888889 7451,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,Ojo De Agua,2014,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.334166666666666,-75.91527777777777,Sin informacion,73341666666666665 7591527777777777,Fuerza pblica
ARAUCA,81,SARAVENA,81736,Rural,Puerto Arturo,2014,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.981388888888889,-71.81555555555556,Sin informacion,6981388888888889 7181555555555556,Fuerza pblica
CAUCA,19,CORINTO,19212,Rural,Vereda Jagual,2014,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,3.14,-76.29,Sin informacion,314 7629,Fuerza pblica
CALDAS,17,FILADELFIA,17272,Rural,Agua Bonita,2004,6,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.291914,-75.561103,Sin informacion,5291914 75561103,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Cuchilla Caballo,2009,4,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.43861111111111,-75.4913888888889,Sin informacion,743861111111111 754913888888889,Fuerza pblica
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,No,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,No,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,No,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,No,Civil,Mujer,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
ANTIOQUIA,5,ANOR,5040,Rural,Vereda Montebello,2012,7,Mayor de 18 aos,No,Civil,Hombre,Herido,6.99685297439,-75.2057514662,Sin informacion,699685297439 752057514662,Sin Informacin
NORTE DE SANTANDER,54,TIB,54810,Rural,Vereda La Primavera,2011,6,Menor de 18 aos,No,Civil,Hombre,Herido,8.789019,-72.772675,Sin informacion,8789019 72772675,Sin Informacin
NORTE DE SANTANDER,54,TIB,54810,Rural,Vereda La Primavera,2011,6,Mayor de 18 aos,No,Civil,Hombre,Herido,8.789019,-72.772675,Sin informacion,8789019 72772675,Sin Informacin
NORTE DE SANTANDER,54,TIB,54810,Rural,Vereda La Primavera,2011,6,Mayor de 18 aos,No,Civil,Mujer,Herido,8.789019,-72.772675,Sin informacion,8789019 72772675,Sin Informacin
ANTIOQUIA,5,ANOR,5040,Rural,Vereda Concha Abajo,2011,5,Mayor de 18 aos,No,Civil,Hombre,Herido,7.2505987628,-75.0918897209,Sin informacion,72505987628 750918897209,Sin Informacin
MAGDALENA,47,ZONA BANANERA,47980,Rural,San Pedro De La Sierra,2001,2,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,10.766014,-74.136128,Sin informacion,10766014 74136128,Fuerza pblica
ANTIOQUIA,5,ITUANGO,5361,Rural,Vereda El Tagual,2010,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.171637,-75.764403,Sin informacion,7171637 75764403,Fuerza pblica
TOLIMA,73,VILLARRICA,73873,Rural,Cuchilla Altamizal,2008,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.7725,-74.5975,Sin informacion,37725 745975,Fuerza pblica
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,No,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,No,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
NORTE DE SANTANDER,54,TEORAMA,54800,Rural,Aserrio,2014,8,Mayor de 18 aos,No,Civil,Hombre,Herido,8.437183,-73.287706,Sin informacion,8437183 73287706,Pasando estando cerca
CHOCO,27,TAD,27787,Rural,Vereda Angostura,2014,8,Mayor de 18 aos,No,Civil,Mujer,Herido,5.26466,-76.559733,Sin informacion,526466 76559733,Pasando estando cerca
CAQUETA,18,VALPARASO,18860,Rural,Sin informacin,2003,2,Mayor de 18 aos,No,Civil,Hombre,Herido,1.195129,-75.707194,Sin informacion,1195129 75707194,Pasando estando cerca
ANTIOQUIA,5,DABEIBA,5234,Rural,Chamuscados,2014,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.120277777777778,-76.05222222222223,Sin informacion,7120277777777778 7605222222222223,Fuerza pblica
CAQUETA,18,CARTAGENA DEL CHAIR,18150,Rural,Vereda Las Marimbas,2014,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.3255555555555556,-74.81555555555556,Sin informacion,13255555555555556 7481555555555556,Sin Informacin
ARAUCA,81,FORTUL,81300,Rural,Pk 202 Trazado Obc,2014,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.746111111111111,-71.7063888888889,Sin informacion,6746111111111111 717063888888889,Fuerza pblica
ANTIOQUIA,5,DABEIBA,5234,Rural,Chichirido,2014,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.0344444444444445,-76.38916666666667,Sin informacion,70344444444444445 7638916666666667,Fuerza pblica
ANTIOQUIA,5,DABEIBA,5234,Rural,Chichirido,2014,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.0344444444444445,-76.38916666666667,Sin informacion,70344444444444445 7638916666666667,Fuerza pblica
ARAUCA,81,SARAVENA,81736,Rural,Vereda Los Alpes Lugar Pk 220 Obc,2014,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.876944444444445,-71.78972222222222,Sin informacion,6876944444444445 7178972222222222,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Finca Las Palmas,2000,3,Mayor de 18 aos,No,Civil,Hombre,Herido,7.963275,-74.051674,Sin informacion,7963275 74051674,Sin Informacin
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Corregimiento Santa Teresa Vereda Ftima,2006,7,Mayor de 18 aos,No,Civil,Hombre,Muerto,7.963275,-74.051674,Sin informacion,7963275 74051674,Pasando estando cerca
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
BOLIVAR,13,SANTA ROSA DEL SUR,13688,Rural,Sitio Brisas,2001,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.963275,-74.051674,Sin informacion,7963275 74051674,Fuerza pblica
CORDOBA,23,TIERRALTA,23807,Rural,Caa Final,2014,8,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.795555555555556,-76.2761111111111,Sin informacion,7795555555555556 762761111111111,Fuerza pblica
CORDOBA,23,PUERTO LIBERTADOR,23580,Rural,Cerro Flechas,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.536111111111111,-75.84305555555555,Sin informacion,7536111111111111 7584305555555555,Fuerza pblica
NORTE DE SANTANDER,54,EL CARMEN,54245,Rural,Vereda Pelagorro,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.499444444444444,-73.40916666666666,Sin informacion,8499444444444444 7340916666666666,Sin Informacin
PUTUMAYO,86,PUERTO GUZMN,86571,Rural,Vereda El Cedro,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,0.9641666666666668,-76.21305555555556,Sin informacion,09641666666666667 7621305555555556,Fuerza pblica
CAQUETA,18,MONTAITA,18410,Rural,Vereda Tailandia,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.1241666666666668,-75.07388888888889,Sin informacion,11241666666666668 7507388888888889,Fuerza pblica
NARIO,52,TUMACO,52835,Rural,Paraiso,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.6358333333333333,-78.41277777777778,Sin informacion,16358333333333333 7841277777777778,Sin Informacin
CAQUETA,18,MILN,18460,Rural,Inspeccion San Antonio De Getucha,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.1091666666666666,-75.39527777777778,Sin informacion,11091666666666666 7539527777777778,Fuerza pblica
PUTUMAYO,86,PUERTO ASS,86568,Rural,Vereda La Esmeralda,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,0.42,-76.63861111111112,Sin informacion,042 7663861111111112,Fuerza pblica
ANTIOQUIA,5,ANOR,5040,Rural,La Esperanza,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.212777777777778,-75.02055555555556,Sin informacion,7212777777777778 7502055555555556,Fuerza pblica
CHOCO,27,RIO IR,27580,Rural,La EsperanzaPueblo Nuevo,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,5.253055555555555,-76.4113888888889,Sin informacion,5253055555555555 764113888888889,Fuerza pblica
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,No,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
META,50,VISTAHERMOSA,50711,Rural,Caon De Las nimas,2014,9,Mayor de 18 aos,No,Civil,Hombre,Herido,3.125088,-73.752373,Sin informacion,3125088 73752373,Cuidado de animales
NARIO,52,EL ROSARIO,52256,Rural,Vereda Seren,2010,1,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.93111111111111,-77.623,Sin informacion,193111111111111 77623,Sin Informacin
NARIO,52,TUMACO,52835,Rural,Vereda Vuelta De Candelillas,2014,7,Mayor de 18 aos,No,Civil,Hombre,Herido,2.20248683381,-78.5730006588,Fincas,220248683381 785730006588,Recogiendo comida agua   madera
NARIO,52,TUMACO,52835,Rural,Vereda Vuelta De Candelillas,2014,7,Mayor de 18 aos,No,Civil,Hombre,Herido,2.20248683381,-78.5730006588,Fincas,220248683381 785730006588,Recogiendo comida agua   madera
CAUCA,19,MIRANDA,19455,Rural,Vereda Los Alpes,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,3.2416666666666667,-76.22361111111111,Sin informacion,32416666666666667 7622361111111111,Fuerza pblica
NORTE DE SANTANDER,54,SARDINATA,54720,Rural,Vereda El Naranjal,2014,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,8.125,-72.85527777777777,Sin informacion,8125 7285527777777777,Fuerza pblica
ANTIOQUIA,5,VALDIVIA,5854,Rural,Vereda Chorrillos,2008,2,Mayor de 18 aos,No,Civil,Hombre,Herido,7.165222,-75.438081,Sin informacion,7165222 75438081,Erradicador manual  PCI
ANTIOQUIA,5,BRICEO,5107,Rural,Buena Vista,2014,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.0625,-75.64805555555556,Sin informacion,70625 7564805555555556,Fuerza pblica
ANTIOQUIA,5,BRICEO,5107,Rural,Berln,2014,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,7.0777777777777775,-75.62194444444444,Sin informacion,70777777777777775 7562194444444444,Fuerza pblica
PUTUMAYO,86,PUERTO CAICEDO,86569,Rural,Vereda San Isidro,2014,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,0.685,-76.48222222222222,Sin informacion,0685 7648222222222222,Fuerza pblica
NARIO,52,TUMACO,52835,Rural,Km 82300,2014,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Muerto,1.423888888888889,-78.38194444444444,Sin informacion,1423888888888889 7838194444444444,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Vereda Anaparci,2008,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.572194166666667,-75.40281027777777,Sin informacion,7572194166666667 7540281027777777,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Vereda Anaparci,2008,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.572194166666667,-75.40281027777777,Sin informacion,7572194166666667 7540281027777777,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Vereda Anaparci,2008,9,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.572194166666667,-75.40281027777777,Sin informacion,7572194166666667 7540281027777777,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Corregimiento El Guamiro,2009,3,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.587168055555556,-75.39955583333334,Sin informacion,7587168055555556 7539955583333334,Erradicacion de cultivos ilicitos
META,50,PUERTO RICO,50590,Rural,Vereda Mata De Bambu,2009,5,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,2.926,-73.196,Sin informacion,2926 73196,Fuerza pblica
CAQUETA,18,MONTAITA,18410,Rural,Sin informacin,2009,12,Mayor de 18 aos,No,Civil,Hombre,Muerto,1.49494421255,-75.4630895064,Sin informacion,149494421255 754630895064,Erradicador manual  PCI
NARIO,52,TUMACO,52835,Rural,Sin informacin,2010,1,Mayor de 18 aos,No,Civil,Hombre,Herido,2.20248683381,-78.5730006588,Sin informacion,220248683381 785730006588,Sin Informacin
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,Rural,Sin informacin,2012,2,Mayor de 18 aos,No,Civil,Hombre,Herido,0.424591,-76.905657,Sin informacion,0424591 76905657,Erradicador manual  PCI
NORTE DE SANTANDER,54,SARDINATA,54720,Rural,Vereda Campolajas,2013,6,Mayor de 18 aos,No,Civil,Hombre,Herido,8.083016,-72.801023,Sin informacion,8083016 72801023,Pasando estando cerca
NARIO,52,CUMBAL,52227,Rural,Sector La Laguna De Cumbal,2003,12,Mayor de 18 aos,Indigena,Civil,Hombre,Herido,0.906258,-77.792061,Sin informacion,0906258 77792061,Agricultura
SANTANDER,68,SAN VICENTE DE CHUCUR,68689,Rural,Sin informacin,1992,9,Mayor de 18 aos,No,Civil,Hombre,Herido,6.884411,-73.413915,Sin informacion,6884411 73413915,Agricultura
ANTIOQUIA,5,BURITIC,5113,Rural,Vereda La Cordillera,2004,12,Menor de 18 aos,No,Civil,Hombre,Herido,6.719606,-75.906449,Sin informacion,6719606 75906449,Agricultura
ANTIOQUIA,5,CAMPAMENTO,5134,Rural,Vereda Quebrada Negra,2002,8,Menor de 18 aos,No,Civil,Hombre,Herido,6.979151,-75.296386,Sin informacion,6979151 75296386,Sin Informacin
ANTIOQUIA,5,ITUANGO,5361,Rural,Sin informacin,2004,1,Menor de 18 aos,No,Civil,Hombre,Herido,7.171637,-75.764403,Sin informacion,7171637 75764403,Agricultura
PUTUMAYO,86,ORITO,86320,Rural,Sin informacin,1993,8,Mayor de 18 aos,Indigena,Civil,Mujer,Muerto,0.664866,-76.869171,Sin informacion,0664866 76869171,Sin Informacin
PUTUMAYO,86,ORITO,86320,Rural,Sin informacin,1993,8,Menor de 18 aos,Indigena,Civil,Hombre,Muerto,0.664866,-76.869171,Sin informacion,0664866 76869171,Sin Informacin
PUTUMAYO,86,ORITO,86320,Rural,Sin informacin,1993,8,Mayor de 18 aos,Indigena,Civil,Hombre,Muerto,0.664866,-76.869171,Sin informacion,0664866 76869171,Sin Informacin
PUTUMAYO,86,ORITO,86320,Rural,Sin informacin,2011,10,Mayor de 18 aos,Indigena,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,Indigena,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,Indigena,Civil,Mujer,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,Indigena,Civil,Mujer,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,Indigena,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,Indigena,Civil,Mujer,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Mayor de 18 aos,No,Civil,Mujer,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,Indigena,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,Indigena,Civil,Hombre,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,ORITO,86320,Rural,Vereda Guayabal,2014,5,Menor de 18 aos,Indigena,Civil,Mujer,Herido,0.664866,-76.869171,Sin informacion,0664866 76869171,Pasando estando cerca
PUTUMAYO,86,PUERTO ASS,86568,Rural,Vereda La Cabaita Corregimiento La Carmelita,2013,3,Menor de 18 aos,Indigena,Civil,Mujer,Muerto,0.502569,-76.49818,Sin informacion,0502569 7649818,Pasando estando cerca
PUTUMAYO,86,PUERTO GUZMN,86571,Rural,Vereda Monserrate,2003,5,Menor de 18 aos,Indigena,Civil,Hombre,Herido,0.964878,-76.407827,Sin informacion,0964878 76407827,Pasando estando cerca
PUTUMAYO,86,PUERTO GUZMN,86571,Rural,Vereda Monserrate,2003,5,Menor de 18 aos,Indigena,Civil,Mujer,Herido,0.964878,-76.407827,Sin informacion,0964878 76407827,Pasando estando cerca
PUTUMAYO,86,PUERTO GUZMN,86571,Rural,Vereda Monserrate,2003,5,Menor de 18 aos,Indigena,Civil,Hombre,Herido,0.964878,-76.407827,Sin informacion,0964878 76407827,Sin Informacin
PUTUMAYO,86,PUERTO GUZMN,86571,Rural,Vereda Monserrate,2003,5,Mayor de 18 aos,Indigena,Civil,Mujer,Muerto,0.964878,-76.407827,Sin informacion,0964878 76407827,Pasando estando cerca
PUTUMAYO,86,PUERTO GUZMN,86571,Rural,Vereda Monserrate,2003,5,Mayor de 18 aos,Indigena,Civil,Hombre,Herido,0.964878,-76.407827,Sin informacion,0964878 76407827,Pasando estando cerca
PUTUMAYO,86,PUERTO LEGUZAMO,86573,Rural,Sin informacin,2013,2,Menor de 18 aos,Indigena,Civil,Mujer,Herido,-0.193382,-74.782646,Sin informacion,0193382 74782646,Recogiendo comida agua   madera
PUTUMAYO,86,VALLE DEL GUAMUEZ,86865,Rural,Sin informacin,2012,2,Mayor de 18 aos,Indigena,Civil,Hombre,Herido,0.424591,-76.905657,Sin informacion,0424591 76905657,Erradicador manual  PCI
PUTUMAYO,86,VILLAGARZN,86885,Rural,Vereda Las Rosas,2013,7,Mayor de 18 aos,Indigena,Civil,Mujer,Herido,1.030552,-76.616386,Sin informacion,1030552 76616386,Mantenimiento de infraestructura
CAQUETA,18,MONTAITA,18410,Rural,Vereda Miramar,2014,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.1502777777777775,-75.09361111111112,Sin informacion,11502777777777777 7509361111111112,Fuerza pblica
CAQUETA,18,MONTAITA,18410,Rural,Vereda Miramar,2014,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.1502777777777775,-75.09361111111112,Sin informacion,11502777777777777 7509361111111112,Fuerza pblica
CAQUETA,18,MONTAITA,18410,Rural,Vereda Holanda Alta,2014,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,1.106111111111111,-75.06805555555556,Sin informacion,1106111111111111 7506805555555556,Fuerza pblica
ANTIOQUIA,5,GUADALUPE,5315,Rural,Vereda San Vasilio,2014,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,6.888333333333334,-75.21972222222222,Sin informacion,6888333333333334 7521972222222222,Fuerza pblica
ANTIOQUIA,5,TARAZ,5790,Rural,Caon De Iglesias,2014,10,Mayor de 18 aos,No,Fuerza pblica,Hombre,Herido,7.4447222222222225,-75.54333333333334,Sin informacion,74447222222222225 7554333333333334,Fuerza pblica
